
---------- Begin Simulation Statistics ----------
simSeconds                                   0.712622                       # Number of seconds simulated (Second)
simTicks                                 712621739000                       # Number of ticks simulated (Tick)
finalTick                                712621739000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   5709.12                       # Real time elapsed on the host (Second)
hostTickRate                                124821681                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    1226224                       # Number of bytes of host memory used (Byte)
simInsts                                   1687652769                       # Number of instructions simulated (Count)
simOps                                     3107102163                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   295606                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     544235                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                       1425243479                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.844512                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.184115                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      3225501609                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                  5602717                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     3196409750                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                2227656                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            124002127                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         219666081                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved              275897                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          1425173080                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.242822                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.152724                       # Number of insts issued each cycle (Count)
system.l2cache.demandMissLatency::total     108754000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst     71735000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data     37019000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total    108754000                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst          1019                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data           482                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total             1501                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst         1019                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data          482                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total            1501                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu.inst      0.949951                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.data             1                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.966023                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu.inst     0.949951                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.data            1                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.966023                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu.inst 74106.404959                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.data 76802.904564                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::total 75002.758621                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.inst 74106.404959                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.data 76802.904564                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::total 75002.758621                       # average overall miss latency ((Tick/Count))
system.l2cache.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCauses::no_mshrs              0                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l2cache.avgBlocked::no_mshrs               nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.demandMshrMisses::cpu.inst          968                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu.data          482                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::total           1450                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.inst          968                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.data          482                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::total          1450                       # number of overall MSHR misses (Count)
system.l2cache.demandMshrMissLatency::cpu.inst     62065000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::cpu.data     32209000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::total     94274000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.inst     62065000                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.data     32209000                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::total     94274000                       # number of overall MSHR miss ticks (Tick)
system.l2cache.demandMshrMissRate::cpu.inst     0.949951                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::cpu.data            1                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::total     0.966023                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu.inst     0.949951                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu.data            1                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::total     0.966023                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.demandAvgMshrMissLatency::cpu.inst 64116.735537                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.demandAvgMshrMissLatency::cpu.data 66823.651452                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.demandAvgMshrMissLatency::total 65016.551724                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::cpu.inst 64116.735537                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::cpu.data 66823.651452                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::total 65016.551724                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.replacements                         0                       # number of replacements (Count)
system.l2cache.ReadExReq.misses::cpu.data          291                       # number of ReadExReq misses (Count)
system.l2cache.ReadExReq.misses::total            291                       # number of ReadExReq misses (Count)
system.l2cache.ReadExReq.missLatency::cpu.data     21257000                       # number of ReadExReq miss ticks (Tick)
system.l2cache.ReadExReq.missLatency::total     21257000                       # number of ReadExReq miss ticks (Tick)
system.l2cache.ReadExReq.accesses::cpu.data          291                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2cache.ReadExReq.accesses::total          291                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2cache.ReadExReq.missRate::cpu.data            1                       # miss rate for ReadExReq accesses (Ratio)
system.l2cache.ReadExReq.missRate::total            1                       # miss rate for ReadExReq accesses (Ratio)
system.l2cache.ReadExReq.avgMissLatency::cpu.data 73048.109966                       # average ReadExReq miss latency ((Tick/Count))
system.l2cache.ReadExReq.avgMissLatency::total 73048.109966                       # average ReadExReq miss latency ((Tick/Count))
system.l2cache.ReadExReq.mshrMisses::cpu.data          291                       # number of ReadExReq MSHR misses (Count)
system.l2cache.ReadExReq.mshrMisses::total          291                       # number of ReadExReq MSHR misses (Count)
system.l2cache.ReadExReq.mshrMissLatency::cpu.data     18347000                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2cache.ReadExReq.mshrMissLatency::total     18347000                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2cache.ReadExReq.mshrMissRate::cpu.data            1                       # mshr miss rate for ReadExReq accesses (Ratio)
