
---------- Begin Simulation Statistics ----------
simSeconds                                   0.286022                       # Number of seconds simulated (Second)
simTicks                                 286022102877                       # Number of ticks simulated (Tick)
finalTick                                286022102877                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   2664.62                       # Real time elapsed on the host (Second)
hostTickRate                                107340516                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    1087220                       # Number of bytes of host memory used (Byte)
simInsts                                   1164241097                       # Number of instructions simulated (Count)
simOps                                     1444975542                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   436925                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     542281                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           357                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        801182363                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.685749                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.458259                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      1480381999                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      984                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     1491428790                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  50293                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             35407440                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          25895432                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 159                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           798563006                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.867641                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.950954                       # Number of insts issued each cycle (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED 286022102877                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy           1909827906                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy          1637967404                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy           628137573                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests         4238044                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests      2118510                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests            1                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops              1032                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops         1032                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst           1527329                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data            480017                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total              2007346                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst          1527329                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data           480017                       # number of overall hits (Count)
system.l2cache.overallHits::total             2007346                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst            2053                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data          104651                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total             106704                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst           2053                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data         104651                       # number of overall misses (Count)
system.l2cache.overallMisses::total            106704                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst    204864450                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data  12501112554                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total   12705977004                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst    204864450                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data  12501112554                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total  12705977004                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst       1529382                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data        584668                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total          2114050                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst      1529382                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data       584668                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total         2114050                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu.inst      0.001342                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.data      0.178992                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.050474                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu.inst     0.001342                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.data     0.178992                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.050474                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu.inst 99787.847053                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.data 119455.261335                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::total 119076.857512                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.inst 99787.847053                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.data 119455.261335                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::total 119076.857512                       # average overall miss latency ((Tick/Count))
system.l2cache.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCauses::no_mshrs              0                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l2cache.avgBlocked::no_mshrs               nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.writebacks::writebacks           63937                       # number of writebacks (Count)
system.l2cache.writebacks::total                63937                       # number of writebacks (Count)
system.l2cache.demandMshrMisses::cpu.inst         2053                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu.data       104651                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::total         106704                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.inst         2053                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.data       104651                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::total        106704                       # number of overall MSHR misses (Count)
system.l2cache.demandMshrMissLatency::cpu.inst    190220310                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::cpu.data  11753904414                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::total  11944124724                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.inst    190220310                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.data  11753904414                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::total  11944124724                       # number of overall MSHR miss ticks (Tick)
system.l2cache.demandMshrMissRate::cpu.inst     0.001342                       # mshr miss ratio for demand accesses (Ratio)
